# 3D Scattering Centers from SAR Imaging
# Model: rocket
# Center angles (deg): 30   45   60   75   90  105  120
# Sub-aperture: 10.0 deg
# Window: hamming, CLEAN: maxIter=50, thresh=0.05, gain=0.50
# Total centers: 350
# Phase convention corrected: P_3d = -r*k_hat - x*k_perp
#
# Columns: x(m)  y(m)  z(m)  amplitude  source_theta(deg)
  0.500000  0.000000  0.372920  3.987186e-03  90.0
  0.500000  0.000000  0.479469  4.227419e-03  90.0
  0.500000  0.000000  0.586018  4.222492e-03  90.0
  0.500000  0.000000  0.692567  4.077781e-03  90.0
  0.500000  0.000000  0.799115  3.529778e-03  90.0
  0.500000  0.000000  0.586018  3.371353e-03  90.0
  0.500000  0.000000  0.479469  4.126148e-03  90.0
  0.500000  0.000000  0.372920  4.280533e-03  90.0
  0.500000  0.000000  0.692567  3.879418e-03  90.0
  0.500000  0.000000  0.586018  3.938763e-03  90.0
  0.500000  0.000000  0.479469  4.333788e-03  90.0
  0.500000  0.000000  0.266372  3.844931e-03  90.0
  0.500000  0.000000  0.372920  4.269293e-03  90.0
  0.500000  0.000000  0.159823  3.660148e-03  90.0
  0.500000  0.000000  0.266372  3.793260e-03  90.0
  0.500000  0.000000  0.053274  3.919388e-03  90.0
  0.500000  0.000000  0.159823  3.648909e-03  90.0
  0.500000  0.000000  0.372920  3.523553e-03  90.0
  0.500000  0.000000  0.479469  4.196290e-03  90.0
  0.500000  0.000000  0.266372  4.281849e-03  90.0
  0.500000  0.000000  0.586018  3.803645e-03  90.0
  0.500000  0.000000  0.372920  4.085963e-03  90.0
  0.500000  0.000000  0.479469  4.323778e-03  90.0
  0.500000  0.000000  0.692567  3.811259e-03  90.0
  0.500000  0.000000  0.586018  4.161984e-03  90.0
  0.500000  0.000000  0.799115  3.525349e-03  90.0
  0.500000  0.000000  0.692567  3.713010e-03  90.0
  0.500000  0.000000  0.479469  3.668639e-03  90.0
  0.500000  0.000000  0.586018  4.123769e-03  90.0
  0.500000  0.000000  0.372920  4.200203e-03  90.0
  0.500000  0.000000  0.266372  3.917500e-03  90.0
  0.500000  0.000000  0.479469  4.134483e-03  90.0
  0.500000  0.000000  0.372920  4.001811e-03  90.0
  0.500000  0.000000  0.159823  3.877554e-03  90.0
  0.500000  0.000000  0.266372  4.167754e-03  90.0
  0.500000  0.000000  0.053274  3.445202e-03  90.0
  0.500000  0.000000  0.159823  3.728953e-03  90.0
  0.500000  0.000000  0.372920  3.523603e-03  90.0
  0.500000  0.000000  0.266372  4.091234e-03  90.0
  0.500000  0.000000  0.479469  4.109489e-03  90.0
  0.500000  0.000000  0.586018  4.135197e-03  90.0
  0.484677  0.000000  -0.074715  9.531133e-05  105.0
  0.486392  0.000000  -0.020021  1.080330e-04  105.0
  0.498466  0.000000  -0.023256  8.033366e-05  105.0
  0.470889  0.000000  -0.126174  9.057326e-05  105.0
  0.500180  0.000000  0.031438  8.249567e-05  105.0
  0.472603  0.000000  -0.071480  9.865648e-05  105.0
  0.486392  0.000000  -0.020021  6.987339e-05  105.0
  0.484677  0.000000  -0.074715  8.500952e-05  105.0
  0.482963  0.000000  -0.129410  8.765678e-05  105.0
  0.498466  0.000000  -0.023256  6.873786e-05  105.0
  0.500180  0.000000  0.031438  7.932462e-05  105.0
  0.496751  0.000000  -0.077950  7.228435e-05  105.0
  0.498466  0.000000  -0.023256  7.529383e-05  105.0
  0.484677  0.000000  -0.074715  7.386037e-05  105.0
  0.512254  0.000000  0.028203  7.815019e-05  105.0
  0.513968  0.000000  0.082897  7.078592e-05  105.0
  0.486392  0.000000  -0.020021  7.294938e-05  105.0
  0.484677  0.000000  -0.074715  7.054972e-05  105.0
  0.482963  0.000000  -0.129410  8.028112e-05  105.0
  0.488106  0.000000  0.034673  6.394963e-05  105.0
  0.486392  0.000000  -0.020021  7.249737e-05  105.0
  0.484677  0.000000  -0.074715  7.640986e-05  105.0
  0.457100  0.000000  -0.177633  7.165865e-05  105.0
  0.498466  0.000000  -0.023256  6.328057e-05  105.0
  0.470889  0.000000  -0.126174  7.281944e-05  105.0
  0.500180  0.000000  0.031438  7.057650e-05  105.0
  0.472603  0.000000  -0.071480  7.248357e-05  105.0
  0.469174  0.000000  -0.180869  6.993914e-05  105.0
  0.470889  0.000000  -0.126174  7.299538e-05  105.0
  0.498466  0.000000  -0.023256  6.500917e-05  105.0
  0.484677  0.000000  -0.074715  6.757163e-05  105.0
  0.486392  0.000000  -0.020021  7.842801e-05  105.0
  0.488106  0.000000  0.034673  6.606600e-05  105.0
  0.500180  0.000000  0.031438  6.478637e-05  105.0
  0.501894  0.000000  0.086132  7.169315e-05  105.0
  0.498466  0.000000  -0.023256  6.247594e-05  105.0
  0.500180  0.000000  0.031438  6.841910e-05  105.0
  0.496751  0.000000  -0.077950  6.521970e-05  105.0
  0.469174  0.000000  -0.180869  6.790013e-05  105.0
  0.498466  0.000000  -0.023256  6.530547e-05  105.0
  0.470889  0.000000  -0.126174  6.994774e-05  105.0
  0.484677  0.000000  -0.074715  6.564400e-05  105.0
  0.486392  0.000000  -0.020021  7.143172e-05  105.0
  0.472603  0.000000  -0.071480  6.731597e-05  105.0
  0.500180  0.000000  0.031438  6.835395e-05  105.0
  0.501894  0.000000  0.086132  6.641314e-05  105.0
  0.891841  0.000000  -0.680197  6.135109e-05  105.0
  0.893555  0.000000  -0.625503  6.959482e-05  105.0
  0.890126  0.000000  -0.734892  6.718405e-05  105.0
  0.891841  0.000000  -0.680197  6.637626e-05  105.0
  0.906045  0.000000  -0.830685  6.971185e-05  120.0
  0.921856  0.000000  -0.778298  7.862939e-05  120.0
  0.879407  0.000000  -0.876822  6.896831e-05  120.0
  0.895219  0.000000  -0.824435  8.112001e-05  120.0
  0.948494  0.000000  -0.732161  6.419447e-05  120.0
  0.932682  0.000000  -0.784548  6.916183e-05  120.0
  0.879407  0.000000  -0.876822  6.937031e-05  120.0
  0.906045  0.000000  -0.830685  6.655730e-05  120.0
  0.852770  0.000000  -0.922959  7.542827e-05  120.0
  0.959319  0.000000  -0.738411  6.514264e-05  120.0
  0.868582  0.000000  -0.870572  6.610945e-05  120.0
  0.932682  0.000000  -0.784548  6.198553e-05  120.0
  0.879407  0.000000  -0.876822  6.393841e-05  120.0
  0.863596  0.000000  -0.929209  6.861310e-05  120.0
  0.906045  0.000000  -0.830685  5.808033e-05  120.0
  0.852770  0.000000  -0.922959  6.931771e-05  120.0
  0.921856  0.000000  -0.778298  6.075744e-05  120.0
  0.975131  0.000000  -0.686024  6.493040e-05  120.0
  0.868582  0.000000  -0.870572  6.299985e-05  120.0
  0.921856  0.000000  -0.778298  6.080184e-05  120.0
  0.906045  0.000000  -0.830685  5.931504e-05  120.0
  0.879407  0.000000  -0.876822  6.513675e-05  120.0
  0.895219  0.000000  -0.824435  7.021179e-05  120.0
  0.948494  0.000000  -0.732161  6.447394e-05  120.0
  0.932682  0.000000  -0.784548  6.269813e-05  120.0
  0.879407  0.000000  -0.876822  5.982368e-05  120.0
  0.826133  0.000000  -0.969096  6.799518e-05  120.0
  0.906045  0.000000  -0.830685  5.680982e-05  120.0
  0.890233  0.000000  -0.883072  6.321787e-05  120.0
  0.836958  0.000000  -0.975346  5.688504e-05  120.0
  0.852770  0.000000  -0.922959  6.064032e-05  120.0
  0.906045  0.000000  -0.830685  5.766804e-05  120.0
  0.959319  0.000000  -0.738411  6.595383e-05  120.0
  0.932682  0.000000  -0.784548  6.028140e-05  120.0
  0.879407  0.000000  -0.876822  6.902429e-05  120.0
  0.985956  0.000000  -0.692274  6.469161e-05  120.0
  0.932682  0.000000  -0.784548  5.743700e-05  120.0
  0.906045  0.000000  -0.830685  6.397743e-05  120.0
  0.959319  0.000000  -0.738411  6.304498e-05  120.0
  0.975131  0.000000  -0.686024  6.038648e-05  120.0
  0.921856  0.000000  -0.778298  6.193519e-05  120.0
  0.906045  0.000000  -0.830685  5.829092e-05  120.0
  0.852770  0.000000  -0.922959  6.714397e-05  120.0
  0.879407  0.000000  -0.876822  5.719498e-05  120.0
  0.932682  0.000000  -0.784548  6.159842e-05  120.0
  0.826133  0.000000  -0.969096  6.430479e-05  120.0
  0.906045  0.000000  -0.830685  5.786156e-05  120.0
  0.879407  0.000000  -0.876822  6.096093e-05  120.0
  0.895219  0.000000  -0.824435  5.686864e-05  120.0
  0.959319  0.000000  -0.738411  6.244779e-05  120.0
