# 3D Scattering Centers Reconstruction
# Model: rocket
# Reference point: [0.0000, 0.0000, 0.9500] m
# Center angles (deg): 0   15   30   45   60   75   90  105  120  135  150  165  180  195  210  225  240  255  270  285  300  315  330  345  360
# Aperture: 10.0 deg
# Total centers: 750
#
# Columns: x(m)  y(m)  z(m)  amplitude  source_theta(deg)
  0.498466  0.000000  0.023256  1.577806e+02  75.0
  0.567408  0.000000  -0.234039  2.107236e+02  75.0
  0.541545  0.000000  -0.185815  2.179938e+02  75.0
  0.472603  0.000000  0.071480  9.970159e+01  75.0
  0.688075  0.000000  -0.587782  7.717850e+01  75.0
  0.662212  0.000000  -0.539558  1.156670e+02  75.0
  0.500000  0.000000  0.266372  2.643752e+02  90.0
  0.500000  0.000000  0.372920  2.634794e+02  90.0
  0.500000  0.000000  0.479469  2.625709e+02  90.0
  0.500000  0.000000  0.586018  2.568024e+02  90.0
  0.500000  0.000000  0.692567  2.455946e+02  90.0
  0.500000  0.000000  0.799115  2.277762e+02  90.0
  0.500000  0.000000  0.159823  2.595195e+02  90.0
  0.500000  0.000000  0.905664  2.042619e+02  90.0
  0.500000  0.000000  0.266372  2.643752e+02  90.0
  0.500000  0.000000  0.372920  2.634794e+02  90.0
  0.500000  0.000000  0.479469  2.625709e+02  90.0
  0.500000  0.000000  0.586018  2.568024e+02  90.0
  0.500000  0.000000  0.692567  2.455946e+02  90.0
  0.500000  0.000000  0.799115  2.277762e+02  90.0
  0.500000  0.000000  0.586018  2.568024e+02  90.0
  0.500000  0.000000  0.479469  2.625709e+02  90.0
  0.500000  0.000000  0.372920  2.634794e+02  90.0
  0.500000  0.000000  0.266372  2.643752e+02  90.0
  0.500000  0.000000  0.692567  2.455946e+02  90.0
  0.500000  0.000000  0.586018  2.568024e+02  90.0
  0.500000  0.000000  0.479469  2.625709e+02  90.0
  0.500000  0.000000  0.372920  2.634794e+02  90.0
  0.500000  0.000000  0.159823  2.595195e+02  90.0
  0.500000  0.000000  0.266372  2.643752e+02  90.0
  0.500000  0.000000  0.053274  1.969420e+02  90.0
  0.500000  0.000000  0.159823  2.595195e+02  90.0
  0.500000  0.000000  0.372920  2.634794e+02  90.0
  0.500000  0.000000  0.266372  2.643752e+02  90.0
  0.500000  0.000000  0.479469  2.625709e+02  90.0
  0.500000  0.000000  0.586018  2.568024e+02  90.0
  0.484677  0.000000  -0.074715  8.198299e+00  105.0
  0.486392  0.000000  -0.020021  7.213198e+00  105.0
  0.472603  0.000000  -0.071480  7.411207e+00  105.0
  0.470889  0.000000  -0.126174  5.822220e+00  105.0
  0.498466  0.000000  -0.023256  7.912035e+00  105.0
  0.500180  0.000000  0.031438  4.759272e+00  105.0
  0.484677  0.000000  -0.074715  8.198299e+00  105.0
  0.486392  0.000000  -0.020021  7.213198e+00  105.0
  0.482963  0.000000  -0.129410  4.376305e+00  105.0
  0.484677  0.000000  -0.074715  8.198299e+00  105.0
  0.488106  0.000000  0.034673  2.692836e+00  105.0
  0.486392  0.000000  -0.020021  7.213198e+00  105.0
  0.498466  0.000000  -0.023256  7.912035e+00  105.0
  0.500180  0.000000  0.031438  4.759272e+00  105.0
  0.496751  0.000000  -0.077950  5.976485e+00  105.0
  0.498466  0.000000  -0.023256  7.912035e+00  105.0
  0.484677  0.000000  -0.074715  8.198299e+00  105.0
  0.482963  0.000000  -0.129410  4.376305e+00  105.0
  0.512254  0.000000  0.028203  5.226822e+00  105.0
  0.513968  0.000000  0.082897  2.000911e+00  105.0
  0.486392  0.000000  -0.020021  7.213198e+00  105.0
  0.484677  0.000000  -0.074715  8.198299e+00  105.0
  0.457100  0.000000  -0.177633  2.608761e+00  105.0
  0.455386  0.000000  -0.232328  4.035154e-01  105.0
  0.470889  0.000000  -0.126174  5.822220e+00  105.0
  0.498466  0.000000  -0.023256  7.912035e+00  105.0
  0.500180  0.000000  0.031438  4.759272e+00  105.0
  0.501894  0.000000  0.086132  1.149420e+00  105.0
  0.472603  0.000000  -0.071480  7.411207e+00  105.0
  0.500180  0.000000  0.031438  4.759272e+00  105.0
  0.906045  0.000000  -0.830685  5.996335e+00  120.0
  0.921856  0.000000  -0.778298  5.267225e+00  120.0
  0.879407  0.000000  -0.876822  5.310367e+00  120.0
  0.895219  0.000000  -0.824435  5.981704e+00  120.0
  0.948494  0.000000  -0.732161  3.680511e+00  120.0
  0.932682  0.000000  -0.784548  5.461614e+00  120.0
  0.879407  0.000000  -0.876822  5.310367e+00  120.0
  0.863596  0.000000  -0.929209  2.771056e+00  120.0
  0.906045  0.000000  -0.830685  5.996335e+00  120.0
  0.890233  0.000000  -0.883072  3.945780e+00  120.0
  0.959319  0.000000  -0.738411  3.948951e+00  120.0
  0.906045  0.000000  -0.830685  5.996335e+00  120.0
  0.852770  0.000000  -0.922959  3.818633e+00  120.0
  0.932682  0.000000  -0.784548  5.461614e+00  120.0
  0.879407  0.000000  -0.876822  5.310367e+00  120.0
  0.826133  0.000000  -0.969096  2.229066e+00  120.0
  0.906045  0.000000  -0.830685  5.996335e+00  120.0
  0.921856  0.000000  -0.778298  5.267225e+00  120.0
  0.975131  0.000000  -0.686024  1.975870e+00  120.0
  0.879407  0.000000  -0.876822  5.310367e+00  120.0
  0.895219  0.000000  -0.824435  5.981704e+00  120.0
  0.948494  0.000000  -0.732161  3.680511e+00  120.0
  0.932682  0.000000  -0.784548  5.461614e+00  120.0
  0.868582  0.000000  -0.870572  5.486345e+00  120.0
  0.852770  0.000000  -0.922959  3.818633e+00  120.0
  0.836958  0.000000  -0.975346  1.591656e+00  120.0
  0.916870  0.000000  -0.836935  4.621595e+00  120.0
  0.863596  0.000000  -0.929209  2.771056e+00  120.0
  0.879407  0.000000  -0.876822  5.310367e+00  120.0
  0.906045  0.000000  -0.830685  5.996335e+00  120.0
  0.826220  0.000000  -0.976902  8.447711e+00  135.0
  0.855052  0.000000  -0.930393  7.207395e+00  135.0
  0.863890  0.000000  -0.939232  8.402136e+00  135.0
  0.835059  0.000000  -0.985741  6.480113e+00  135.0
  0.892722  0.000000  -0.892722  4.892272e+00  135.0
  0.863890  0.000000  -0.939232  8.402136e+00  135.0
  0.826220  0.000000  -0.976902  8.447711e+00  135.0
  0.797388  0.000000  -1.023412  4.540143e+00  135.0
  0.901561  0.000000  -0.901561  5.919647e+00  135.0
  0.826220  0.000000  -0.976902  8.447711e+00  135.0
  0.863890  0.000000  -0.939232  8.402136e+00  135.0
  0.788549  0.000000  -1.014573  6.017633e+00  135.0
  0.939232  0.000000  -0.863890  2.870768e+00  135.0
  0.863890  0.000000  -0.939232  8.402136e+00  135.0
  0.826220  0.000000  -0.976902  8.447711e+00  135.0
  0.901561  0.000000  -0.901561  5.919647e+00  135.0
  0.750879  0.000000  -1.052244  2.971153e+00  135.0
  0.826220  0.000000  -0.976902  8.447711e+00  135.0
  0.863890  0.000000  -0.939232  8.402136e+00  135.0
  0.788549  0.000000  -1.014573  6.017633e+00  135.0
  0.759717  0.000000  -1.061083  2.214452e+00  135.0
  0.835059  0.000000  -0.985741  6.480113e+00  135.0
  0.863890  0.000000  -0.939232  8.402136e+00  135.0
  0.892722  0.000000  -0.892722  4.892272e+00  135.0
  0.855052  0.000000  -0.930393  7.207395e+00  135.0
  0.930393  0.000000  -0.855052  2.207962e+00  135.0
  0.826220  0.000000  -0.976902  8.447711e+00  135.0
  0.901561  0.000000  -0.901561  5.919647e+00  135.0
  0.797388  0.000000  -1.023412  4.540143e+00  135.0
  0.872729  0.000000  -0.948071  6.635236e+00  135.0
  0.723524  0.000000  -1.040083  1.293279e+01  150.0
  0.683637  0.000000  -1.077545  9.927925e+00  150.0
  0.769661  0.000000  -1.013446  1.154074e+01  150.0
  0.729774  0.000000  -1.050908  1.188780e+01  150.0
  0.763411  0.000000  -1.002620  8.714868e+00  150.0
  0.723524  0.000000  -1.040083  1.293279e+01  150.0
  0.683637  0.000000  -1.077545  9.927925e+00  150.0
  0.643750  0.000000  -1.115008  4.188766e+00  150.0
  0.769661  0.000000  -1.013446  1.154074e+01  150.0
  0.809548  0.000000  -0.975983  5.823315e+00  150.0
  0.729774  0.000000  -1.050908  1.188780e+01  150.0
  0.769661  0.000000  -1.013446  1.154074e+01  150.0
  0.723524  0.000000  -1.040083  1.293279e+01  150.0
  0.815798  0.000000  -0.986808  7.434374e+00  150.0
  0.683637  0.000000  -1.077545  9.927925e+00  150.0
  0.775911  0.000000  -1.024271  1.031451e+01  150.0
  0.677387  0.000000  -1.066720  1.041534e+01  150.0
  0.769661  0.000000  -1.013446  1.154074e+01  150.0
  0.815798  0.000000  -0.986808  7.434374e+00  150.0
  0.723524  0.000000  -1.040083  1.293279e+01  150.0
  0.855685  0.000000  -0.949346  2.927077e+00  150.0
  0.763411  0.000000  -1.002620  8.714868e+00  150.0
  0.637500  0.000000  -1.104182  5.900998e+00  150.0
  0.677387  0.000000  -1.066720  1.041534e+01  150.0
  0.717274  0.000000  -1.029257  9.581495e+00  150.0
  0.809548  0.000000  -0.975983  5.823315e+00  150.0
  0.769661  0.000000  -1.013446  1.154074e+01  150.0
  0.723524  0.000000  -1.040083  1.293279e+01  150.0
  0.815798  0.000000  -0.986808  7.434374e+00  150.0
  0.631250  0.000000  -1.093357  5.867729e+00  150.0
  0.387619  0.000000  -1.034942  2.664182e+01  165.0
  0.435843  0.000000  -1.009079  2.538886e+01  165.0
  0.561408  0.000000  -1.066021  2.538097e+01  165.0
  0.609632  0.000000  -1.040158  2.540627e+01  165.0
  0.657855  0.000000  -1.014296  1.808104e+01  165.0
  0.384384  0.000000  -1.022868  2.485712e+01  165.0
  0.336160  0.000000  -1.048730  1.911329e+01  165.0
  0.487302  0.000000  -0.995291  1.885467e+01  165.0
  0.439078  0.000000  -1.021153  2.608659e+01  165.0
  0.364363  0.000000  -0.536476  2.479454e+01  165.0
  0.412587  0.000000  -0.510613  1.965498e+01  165.0
  0.316139  0.000000  -0.562338  1.858642e+01  165.0
  0.364363  0.000000  -0.536476  2.479454e+01  165.0
  0.661091  0.000000  -1.026370  2.209295e+01  165.0
  0.612867  0.000000  -1.052232  2.570164e+01  165.0
  0.564643  0.000000  -1.078095  2.128301e+01  165.0
  0.709314  0.000000  -1.000507  1.390239e+01  165.0
  0.661091  0.000000  -1.026370  2.209295e+01  165.0
  0.612867  0.000000  -1.052232  2.570164e+01  165.0
  0.509949  0.000000  -1.079809  2.042781e+01  165.0
  0.558172  0.000000  -1.053947  2.435544e+01  165.0
  0.609632  0.000000  -1.040158  2.540627e+01  165.0
  0.661091  0.000000  -1.026370  2.209295e+01  165.0
  0.712550  0.000000  -1.012581  1.607137e+01  165.0
  0.387619  0.000000  -1.034942  2.664182e+01  165.0
  0.435843  0.000000  -1.009079  2.538886e+01  165.0
  0.484067  0.000000  -0.983217  1.329702e+01  165.0
  0.506713  0.000000  -1.067735  1.924123e+01  165.0
  0.609632  0.000000  -1.040158  2.540627e+01  165.0
  0.558172  0.000000  -1.053947  2.435544e+01  165.0
  0.000000  0.000000  -0.500000  1.941442e+03  180.0
  0.106549  0.000000  -0.500000  1.740772e+03  180.0
  -0.106549  0.000000  -0.500000  1.740772e+03  180.0
  0.000000  0.000000  -0.500000  1.941442e+03  180.0
  -0.213097  0.000000  -0.500000  1.176825e+03  180.0
  -0.106549  0.000000  -0.500000  1.740772e+03  180.0
  0.106549  0.000000  -0.500000  1.740772e+03  180.0
  0.213097  0.000000  -0.500000  1.176825e+03  180.0
  0.000000  0.000000  -0.500000  1.941442e+03  180.0
  0.106549  0.000000  -0.500000  1.740772e+03  180.0
  -0.106549  0.000000  -0.500000  1.740772e+03  180.0
  0.000000  0.000000  -0.500000  1.941442e+03  180.0
  -0.213097  0.000000  -0.500000  1.176825e+03  180.0
  -0.106549  0.000000  -0.500000  1.740772e+03  180.0
  -0.159823  0.000000  -0.512500  1.258148e+03  180.0
  -0.319646  0.000000  -0.500000  5.228228e+02  180.0
  -0.053274  0.000000  -0.512500  1.573678e+03  180.0
  0.000000  0.000000  -0.500000  1.941442e+03  180.0
  0.053274  0.000000  -0.487500  1.512486e+03  180.0
  0.159823  0.000000  -0.487500  1.217887e+03  180.0
  0.106549  0.000000  -0.500000  1.740772e+03  180.0
  0.000000  0.000000  -0.500000  1.941442e+03  180.0
  -0.106549  0.000000  -0.500000  1.740772e+03  180.0
  -0.213097  0.000000  -0.500000  1.176825e+03  180.0
  0.053274  0.000000  -0.500000  1.891456e+03  180.0
  -0.053274  0.000000  -0.500000  1.891456e+03  180.0
  0.159823  0.000000  -0.500000  1.494471e+03  180.0
  -0.159823  0.000000  -0.500000  1.494471e+03  180.0
  0.053274  0.000000  -0.500000  1.891456e+03  180.0
  -0.053274  0.000000  -0.500000  1.891456e+03  180.0
  -0.387619  0.000000  -1.034942  2.664379e+01  195.0
  -0.439078  0.000000  -1.021153  2.608912e+01  195.0
  -0.384384  0.000000  -1.022868  2.485947e+01  195.0
  -0.612867  0.000000  -1.052232  2.570481e+01  195.0
  -0.558172  0.000000  -1.053947  2.435264e+01  195.0
  -0.667561  0.000000  -1.050518  1.667933e+01  195.0
  -0.612867  0.000000  -1.052232  2.570481e+01  195.0
  -0.509949  0.000000  -1.079809  2.042589e+01  195.0
  -0.455254  0.000000  -1.081524  1.228564e+01  195.0
  -0.561408  0.000000  -1.066021  2.538188e+01  195.0
  -0.664326  0.000000  -1.038444  2.150815e+01  195.0
  -0.364363  0.000000  -0.536476  2.479498e+01  195.0
  -0.309669  0.000000  -0.538190  2.026989e+01  195.0
  -0.419057  0.000000  -0.534762  1.633929e+01  195.0
  -0.364363  0.000000  -0.536476  2.479498e+01  195.0
  -0.609632  0.000000  -1.040158  2.540956e+01  195.0
  -0.506713  0.000000  -1.067735  1.923629e+01  195.0
  -0.439078  0.000000  -1.021153  2.608912e+01  195.0
  -0.493772  0.000000  -1.019439  9.804275e+00  195.0
  -0.336160  0.000000  -1.048730  1.911397e+01  195.0
  -0.439078  0.000000  -1.021153  2.608912e+01  195.0
  -0.435843  0.000000  -1.009079  2.539150e+01  195.0
  -0.490537  0.000000  -1.007365  1.810486e+01  195.0
  -0.332925  0.000000  -1.036656  1.732066e+01  195.0
  -0.387619  0.000000  -1.034942  2.664379e+01  195.0
  -0.561408  0.000000  -1.066021  2.538188e+01  195.0
  -0.664326  0.000000  -1.038444  2.150815e+01  195.0
  -0.719020  0.000000  -1.036730  1.125059e+01  195.0
  -0.616102  0.000000  -1.064306  2.065304e+01  195.0
  -0.561408  0.000000  -1.066021  2.538188e+01  195.0
  -0.723524  0.000000  -1.040083  1.293696e+01  210.0
  -0.775911  0.000000  -1.024271  1.031516e+01  210.0
  -0.677387  0.000000  -1.066720  1.042051e+01  210.0
  -0.729774  0.000000  -1.050908  1.188999e+01  210.0
  -0.822048  0.000000  -0.997634  6.444780e+00  210.0
  -0.769661  0.000000  -1.013446  1.154272e+01  210.0
  -0.677387  0.000000  -1.066720  1.042051e+01  210.0
  -0.723524  0.000000  -1.040083  1.293696e+01  210.0
  -0.631250  0.000000  -1.093357  5.871902e+00  210.0
  -0.775911  0.000000  -1.024271  1.031516e+01  210.0
  -0.683637  0.000000  -1.077545  9.931102e+00  210.0
  -0.729774  0.000000  -1.050908  1.188999e+01  210.0
  -0.677387  0.000000  -1.066720  1.042051e+01  210.0
  -0.625000  0.000000  -1.082532  4.176841e+00  210.0
  -0.822048  0.000000  -0.997634  6.444780e+00  210.0
  -0.769661  0.000000  -1.013446  1.154272e+01  210.0
  -0.717274  0.000000  -1.029257  9.587747e+00  210.0
  -0.723524  0.000000  -1.040083  1.293696e+01  210.0
  -0.775911  0.000000  -1.024271  1.031516e+01  210.0
  -0.828298  0.000000  -1.008459  3.688035e+00  210.0
  -0.671137  0.000000  -1.055895  7.600637e+00  210.0
  -0.723524  0.000000  -1.040083  1.293696e+01  210.0
  -0.775911  0.000000  -1.024271  1.031516e+01  210.0
  -0.868185  0.000000  -0.970997  2.865505e+00  210.0
  -0.436024  0.000000  -0.542118  9.142974e+00  210.0
  -0.383637  0.000000  -0.557930  7.261889e+00  210.0
  -0.510113  0.000000  -0.990090  9.247104e+00  210.0
  -0.562500  0.000000  -0.974279  8.170323e+00  210.0
  -0.769661  0.000000  -1.013446  1.154272e+01  210.0
  -0.822048  0.000000  -0.997634  6.444780e+00  210.0
  -0.826220  0.000000  -0.976902  8.444169e+00  225.0
  -0.872729  0.000000  -0.948071  6.634792e+00  225.0
  -0.779710  0.000000  -1.005734  5.339107e+00  225.0
  -0.826220  0.000000  -0.976902  8.444169e+00  225.0
  -0.863890  0.000000  -0.939232  8.399166e+00  225.0
  -0.817381  0.000000  -0.968064  7.384387e+00  225.0
  -0.910400  0.000000  -0.910400  4.907042e+00  225.0
  -0.863890  0.000000  -0.939232  8.399166e+00  225.0
  -0.788549  0.000000  -1.014573  6.014593e+00  225.0
  -0.742040  0.000000  -1.043405  2.708033e+00  225.0
  -0.826220  0.000000  -0.976902  8.444169e+00  225.0
  -0.779710  0.000000  -1.005734  5.339107e+00  225.0
  -0.901561  0.000000  -0.901561  5.917793e+00  225.0
  -0.855052  0.000000  -0.930393  7.197152e+00  225.0
  -0.817381  0.000000  -0.968064  7.384387e+00  225.0
  -0.863890  0.000000  -0.939232  8.399166e+00  225.0
  -0.910400  0.000000  -0.910400  4.907042e+00  225.0
