# 3D Scattering Centers from SAR Imaging
# Model: simple_missile
# Center angles (deg): 0   15   30   45   60   75   90  105  120  135  150  165  180
# Sub-aperture: 10.0 deg
# Window: hamming, CLEAN: maxIter=50, thresh=0.05, gain=0.50
# Total centers: 650
# Phase convention corrected: P_3d = -r*k_hat - x*k_perp
#
# Columns: x(m)  y(m)  z(m)  amplitude  source_theta(deg)
  0.506250  0.000000  0.966866  5.433057e-03  90.0
  0.525000  0.000000  0.859437  5.074854e-03  90.0
  0.506250  0.000000  -0.966866  4.764536e-03  90.0
  0.487500  0.000000  -0.859437  5.202679e-03  90.0
  0.468750  0.000000  -0.322289  4.918518e-03  90.0
  0.487500  0.000000  -0.429718  5.034784e-03  90.0
  0.506250  0.000000  -0.429718  4.891480e-03  90.0
  0.525000  0.000000  -0.752007  5.042671e-03  90.0
  0.525000  0.000000  -1.181725  4.778443e-03  90.0
  0.506250  0.000000  -1.074296  4.727787e-03  90.0
  0.525000  0.000000  -1.074296  4.675177e-03  90.0
  0.506250  0.000000  -0.644578  4.601708e-03  90.0
  -0.073721  0.000000  -0.202685  5.043823e-05  105.0
  -0.083414  0.000000  -0.311307  5.733426e-05  105.0
  -0.064027  0.000000  -0.094063  5.726764e-05  105.0
  -0.054333  -0.000000  0.014559  5.205532e-05  105.0
  -0.093108  0.000000  -0.419929  5.084148e-05  105.0
  -0.073721  0.000000  -0.202685  4.654596e-05  105.0
  -0.064027  0.000000  -0.094063  4.813025e-05  105.0
  -0.083414  0.000000  -0.311307  4.540760e-05  105.0
  1.283336  0.000000  -0.788746  4.441194e-05  105.0
  1.273642  0.000000  -0.897368  5.161876e-05  105.0
  1.293030  0.000000  -0.680124  5.130805e-05  105.0
  1.263949  0.000000  -1.005990  5.014656e-05  105.0
  1.302724  0.000000  -0.571502  4.731987e-05  105.0
  1.254255  0.000000  -1.114612  4.414920e-05  105.0
  0.987694  0.000000  -0.153432  4.383582e-05  105.0
  0.997387  0.000000  -0.044811  5.183949e-05  105.0
  0.978000  0.000000  -0.262054  4.740605e-05  105.0
  1.007081  0.000000  0.063811  4.820180e-05  105.0
  1.005805  0.000000  -0.158285  4.483368e-05  105.0
  1.015498  0.000000  -0.049663  5.228955e-05  105.0
  0.996111  0.000000  -0.266907  4.932943e-05  105.0
