# 3D Scattering Centers from SAR Imaging
# Model: rocket
# Center angles (deg): 30   45   60   75   90  105  120
# Sub-aperture: 10.0 deg
# Window: kaiser, CLEAN: maxIter=50, thresh=0.05, gain=0.50
# Total centers: 350
# Phase convention corrected: P_3d = -r*k_hat - x*k_perp
#
# Columns: x(m)  y(m)  z(m)  amplitude  source_theta(deg)
  0.916870  0.000000  -0.836935  1.037817e-04  120.0
  0.932682  0.000000  -0.784548  1.003982e-04  120.0
  0.879407  0.000000  -0.876822  9.493911e-05  120.0
  0.985956  0.000000  -0.692274  9.585431e-05  120.0
  0.906045  0.000000  -0.830685  9.218490e-05  120.0
  0.959319  0.000000  -0.738411  1.060316e-04  120.0
  0.932682  0.000000  -0.784548  1.032823e-04  120.0
  0.852770  0.000000  -0.922959  9.068047e-05  120.0
  0.906045  0.000000  -0.830685  1.050331e-04  120.0
  0.879407  0.000000  -0.876822  9.199856e-05  120.0
  0.826133  0.000000  -0.969096  9.830731e-05  120.0
  0.932682  0.000000  -0.784548  9.799775e-05  120.0
  0.959319  0.000000  -0.738411  9.185625e-05  120.0
  0.943507  0.000000  -0.790798  9.859462e-05  120.0
  0.879407  0.000000  -0.876822  9.649217e-05  120.0
  0.895219  0.000000  -0.824435  1.080519e-04  120.0
  0.985956  0.000000  -0.692274  8.931784e-05  120.0
  0.970144  0.000000  -0.744661  1.014634e-04  120.0
  0.943507  0.000000  -0.790798  9.055170e-05  120.0
  0.959319  0.000000  -0.738411  9.615907e-05  120.0
  1.012593  0.000000  -0.646137  1.070439e-04  120.0
  0.996781  0.000000  -0.698524  8.950448e-05  120.0
  0.932682  0.000000  -0.784548  8.546956e-05  120.0
  0.906045  0.000000  -0.830685  1.019802e-04  120.0
  0.890233  0.000000  -0.883072  9.891191e-05  120.0
  0.916870  0.000000  -0.836935  9.729692e-05  120.0
  0.970144  0.000000  -0.744661  9.647717e-05  120.0
  0.943507  0.000000  -0.790798  1.049377e-04  120.0
  0.959319  0.000000  -0.738411  9.584803e-05  120.0
  0.985956  0.000000  -0.692274  8.891312e-05  120.0
  0.932682  0.000000  -0.784548  9.220672e-05  120.0
  0.916870  0.000000  -0.836935  9.696769e-05  120.0
  0.863596  0.000000  -0.929209  9.977180e-05  120.0
  0.879407  0.000000  -0.876822  9.995579e-05  120.0
