# 3D Scattering Centers from SAR Imaging
# Model: compond
# Center angles (deg): 30   60   90  120  150
# Sub-aperture: 10.0 deg
# Window: hamming, CLEAN: maxIter=50, thresh=0.05, gain=0.50
# Total centers: 250
# Phase convention corrected: P_3d = -r*k_hat - x*k_perp
#
# Columns: x(m)  y(m)  z(m)  amplitude  source_theta(deg)
  -0.786624  0.000000  -0.637473  9.272537e-05  120.0
  -0.743653  0.000000  -0.563044  8.590190e-05  120.0
  -0.775799  0.000000  -0.643723  9.070861e-05  120.0
  -0.765303  0.000000  -0.550544  8.349846e-05  120.0
  -0.023957  -0.000000  0.708506  8.257405e-05  120.0
  -0.754148  0.000000  -0.656223  8.211991e-05  120.0
  0.061987  -0.000000  0.857365  7.953754e-05  120.0
  0.094134  -0.000000  0.938044  8.943645e-05  120.0
  0.104959  -0.000000  0.931794  8.054711e-05  120.0
  0.029840  -0.000000  0.776685  7.929477e-05  120.0
  0.061987  -0.000000  0.857365  8.205525e-05  120.0
  -0.066929  -0.000000  0.634076  8.292020e-05  120.0
  -0.034782  -0.000000  0.714756  8.825699e-05  120.0
  -0.808275  0.000000  -0.624973  7.852927e-05  120.0
  0.083308  -0.000000  0.944294  7.456265e-05  120.0
  0.094134  -0.000000  0.938044  7.522687e-05  120.0
  0.051162  -0.000000  0.863615  8.042727e-05  120.0
  0.008190  -0.000000  0.789185  7.659404e-05  120.0
  -0.732827  0.000000  -0.569294  7.057964e-05  120.0
  -0.764974  0.000000  -0.649973  7.929697e-05  120.0
  -0.797450  0.000000  -0.631223  7.673446e-05  120.0
  -0.765303  0.000000  -0.550544  7.411804e-05  120.0
  -0.754478  0.000000  -0.556794  7.658141e-05  120.0
  -0.722331  0.000000  -0.476115  7.702599e-05  120.0
  -0.786624  0.000000  -0.637473  7.268123e-05  120.0
  0.094463  -0.000000  0.838615  7.110205e-05  120.0
  0.126609  -0.000000  0.919294  7.204567e-05  120.0
  0.511096  0.000000  -0.989756  7.044219e-05  120.0
  0.543242  0.000000  -0.909076  7.331359e-05  120.0
  0.478949  0.000000  -1.070435  7.055035e-05  120.0
  -0.743323  0.000000  -0.662473  6.955820e-05  120.0
  -0.775799  0.000000  -0.643723  7.397257e-05  120.0
  0.028397  -0.000000  0.810252  1.666540e-04  150.0
  0.096576  -0.000000  0.864049  1.727937e-04  150.0
  -0.039782  -0.000000  0.756454  1.494674e-04  150.0
  0.102826  -0.000000  0.853223  1.453857e-04  150.0
  0.034647  -0.000000  0.799426  1.465788e-04  150.0
  0.171006  -0.000000  0.907021  1.399607e-04  150.0
  0.488071  0.000000  -1.017250  1.368585e-04  150.0
  0.556250  0.000000  -0.963453  1.483158e-04  150.0
  0.102826  -0.000000  0.853223  1.289064e-04  150.0
  0.028397  -0.000000  0.810252  1.296117e-04  150.0
  0.096576  -0.000000  0.864049  1.256800e-04  150.0
  0.164756  -0.000000  0.917846  1.242421e-04  150.0
  0.481821  0.000000  -1.006425  1.206398e-04  150.0
  0.413641  0.000000  -1.060222  1.330822e-04  150.0
  -0.039782  -0.000000  0.756454  1.034454e-04  150.0
  0.028397  -0.000000  0.810252  1.099017e-04  150.0
  0.096576  -0.000000  0.864049  1.095349e-04  150.0
  0.022147  -0.000000  0.821077  1.087632e-04  150.0
  -0.046032  -0.000000  0.767280  1.153672e-04  150.0
  0.090326  -0.000000  0.874874  1.095214e-04  150.0
  -0.114212  -0.000000  0.713483  1.101860e-04  150.0
  0.488071  0.000000  -1.017250  9.752125e-05  150.0
  0.556250  0.000000  -0.963453  1.032136e-04  150.0
  0.419891  0.000000  -1.071048  1.028165e-04  150.0
  0.630679  0.000000  -0.920481  1.026911e-04  150.0
  0.562500  0.000000  -0.974279  1.144952e-04  150.0
  0.488071  0.000000  -1.017250  1.000861e-04  150.0
  0.022147  -0.000000  0.821077  9.552596e-05  150.0
  -0.046032  -0.000000  0.767280  9.890729e-05  150.0
  0.171006  -0.000000  0.907021  9.240354e-05  150.0
  0.239185  -0.000000  0.960818  1.016123e-04  150.0
  0.096576  -0.000000  0.864049  9.467848e-05  150.0
  0.164756  -0.000000  0.917846  1.047876e-04  150.0
  0.028397  -0.000000  0.810252  1.012237e-04  150.0
  -0.039782  -0.000000  0.756454  8.820053e-05  150.0
  0.096576  -0.000000  0.864049  8.774611e-05  150.0
  0.022147  -0.000000  0.821077  8.800531e-05  150.0
  0.171006  -0.000000  0.907021  8.704449e-05  150.0
  -0.052282  -0.000000  0.778105  9.079675e-05  150.0
  -0.126712  -0.000000  0.735133  8.719656e-05  150.0
  0.494321  0.000000  -1.028076  8.536134e-05  150.0
  0.562500  0.000000  -0.974279  8.885892e-05  150.0
  0.630679  0.000000  -0.920481  9.114677e-05  150.0
  0.556250  0.000000  -0.963453  8.445157e-05  150.0
  0.488071  0.000000  -1.017250  8.556510e-05  150.0
  0.419891  0.000000  -1.071048  8.694873e-05  150.0
  0.624429  0.000000  -0.909656  8.207201e-05  150.0
  0.096576  -0.000000  0.864049  8.154806e-05  150.0
  0.115326  -0.000000  0.831573  8.284428e-05  150.0
  0.102826  -0.000000  0.853223  8.222396e-05  150.0
